discount,gender,age,marital_status,education,city_level,purchase_power,original_unit_price
,Female,16-25,Single,,3,4,0
1,Female,16-25,Single,3,1,3,69
,Female,26-35,Married,,3,3,49
1,Female,26-35,Single,3,4,2,298
,Male,26-35,Married,2,2,1,0
,Male,26-35,Married,2,2,1,0
1,Male,26-35,Married,2,2,1,10
1,Female,16-25,Single,3,1,2,110
1,Female,26-35,Unknown,,2,,209
1,Female,36-45,Married,3,4,3,277
1,Male,26-35,Unknown,,,,298
1,Male,26-35,Single,3,3,3,139
,Male,46-55,Married,3,4,2,0
1,Female,16-25,Unknown,,2,,78
,Female,36-45,Married,3,2,3,28
,Female,16-25,Single,3,3,2,198
1,Female,16-25,Single,,2,3,69
1,Female,26-35,Married,3,1,2,66
1,Female,36-45,Married,3,2,2,178
1,Female,16-25,Single,3,4,2,88
1,Female,36-45,Married,3,2,2,298
1,Female,36-45,Married,3,4,2,78
,Female,26-35,Married,2,5,2,0
1,Female,26-35,Married,2,5,2,298
,Female,26-35,Married,2,5,2,0
1,Female,26-35,Married,2,5,2,20
1,Female,26-35,Married,2,5,2,178
,Female,26-35,Married,2,5,2,0
1,Female,26-35,Married,2,5,2,10
,Female,26-35,Married,2,5,2,0
1,Female,16-25,Single,3,2,3,79
,Male,26-35,Single,3,4,2,78
1,Male,26-35,Single,3,2,2,79.9
1,Male,26-35,Single,2,2,2,78
1,Female,>=56,Unknown,,1,,209
1,Female,16-25,Single,3,2,3,89
1,Male,26-35,Single,4,4,2,188.9
1,Female,26-35,Single,3,3,3,79
,Male,26-35,Married,3,3,2,108
1,Male,>=56,Married,3,2,2,79.9
1,Female,26-35,Single,3,2,2,59
,Female,26-35,Single,3,2,2,0
1,Male,26-35,Single,3,2,2,298
1,Female,36-45,Single,2,2,3,59
,Female,36-45,Single,2,2,3,59
1,Female,26-35,Single,3,3,3,298
1,Male,16-25,Single,3,2,2,59.9
1,Male,26-35,Single,2,,2,41.7
1,Female,36-45,Single,2,5,3,69
1,Male,16-25,Single,3,4,3,78
1,Male,26-35,Single,3,4,1,298
1,Female,16-25,Single,3,1,2,99
1,Female,36-45,Married,4,2,3,78
,Female,26-35,Married,2,3,2,79
1,Female,26-35,Married,4,1,2,250
1,Male,26-35,Married,3,1,2,19.9
1,Female,26-35,Married,2,3,2,99
1,Female,26-35,Married,3,2,3,89
1,Female,36-45,Married,3,3,2,178
,Female,26-35,Married,3,4,2,70
,Female,26-35,Unknown,3,4,,59
,Male,>=56,Married,2,4,2,0
,Male,>=56,Married,2,4,2,0
,Male,>=56,Married,2,4,2,0
,Female,26-35,Single,3,2,2,175
,Female,16-25,Unknown,,2,,68
1,Female,>=56,Married,3,2,2,49
1,Male,26-35,Married,4,4,2,59.9
1,Male,26-35,Married,4,4,2,79.9
1,Female,36-45,Married,3,1,2,69
1,Female,36-45,Single,2,3,2,500
1,Male,16-25,Single,2,2,2,69
1,Female,26-35,Married,3,3,2,129
1,Female,16-25,Single,,,3,118
1,Female,26-35,Single,3,1,2,0
1,Female,26-35,Single,1,3,2,105
1,Female,26-35,Single,3,3,3,99
1,Female,>=56,Single,3,3,2,39.9
1,Female,26-35,Married,3,2,2,58
,Female,26-35,Unknown,3,1,,0
1,Female,26-35,Unknown,3,1,,109
1,Female,26-35,Married,2,2,2,48
1,Male,26-35,Married,2,4,4,118
1,Male,36-45,Married,4,2,1,61
1,Female,26-35,Single,2,,3,158
1,Female,36-45,Single,3,1,3,85
1,Female,26-35,Unknown,2,,,118
1,Female,>=56,Married,,2,,191
1,Female,26-35,Single,3,2,2,78
1,Female,26-35,Married,3,2,3,178
1,Male,26-35,Single,2,3,3,59.9
1,Female,26-35,Single,3,3,3,79
1,Female,26-35,Married,3,1,2,69.9
1,Female,36-45,Married,3,3,2,59
1,Female,26-35,Married,3,3,2,245
1,Female,26-35,Married,4,2,2,298
,Female,16-25,Single,3,3,2,558
1,Male,26-35,Single,3,3,2,298
1,Female,46-55,Unknown,,4,,38
1,Male,16-25,Single,2,1,3,69.9
1,Female,26-35,Single,2,2,2,159
1,Female,26-35,Single,2,2,2,220
,Female,26-35,Single,2,2,2,0
1,Female,26-35,Married,4,2,2,198
1,Female,16-25,Single,3,5,2,198
1,Female,16-25,Single,3,5,2,89
1,Male,>=56,Married,3,1,2,139
1,Female,46-55,Married,4,1,2,119
1,Female,16-25,Single,3,1,3,59
,Female,26-35,Single,2,3,3,145
1,Male,26-35,Married,4,2,2,69
1,Female,16-25,Single,2,2,2,99
1,Male,36-45,Single,4,1,2,178
1,Male,36-45,Single,4,1,2,167
,Male,36-45,Single,4,1,2,0
1,Female,16-25,Single,3,3,3,78
1,Female,16-25,Single,3,2,3,79
1,Female,16-25,Single,3,2,3,139.9
,Female,26-35,Single,2,2,3,68
1,Female,26-35,Single,3,1,2,169
1,Female,36-45,Single,4,1,2,55
1,Male,16-25,Single,3,1,3,188
1,Female,26-35,Married,3,2,2,0
,Female,16-25,Single,,2,2,49
1,Female,26-35,Married,3,2,2,78
1,Female,36-45,Unknown,,5,,97.5
1,Female,16-25,Unknown,,4,,118
,Female,26-35,Married,2,4,2,0
,Female,26-35,Married,2,4,2,0
1,Female,26-35,Married,2,4,2,25
1,Female,16-25,Single,3,3,2,56
,Female,16-25,Single,3,1,3,0
1,Male,26-35,Single,2,3,2,78
,Female,26-35,Single,3,2,2,0
1,Female,26-35,Single,3,2,2,95
,Female,26-35,Single,3,2,2,0
,Female,26-35,Single,3,2,2,0
1,Female,26-35,Single,3,2,2,158
,Male,26-35,Single,3,2,2,0
,Male,26-35,Single,3,2,2,0
,Female,26-35,Single,3,1,3,22.9
,Female,26-35,Single,2,,2,0
1,Female,26-35,Married,3,1,2,109
1,Female,26-35,Single,2,4,3,59.9
1,Female,26-35,Married,3,4,2,85
1,Female,16-25,Single,3,2,2,99.9
1,Female,16-25,Single,2,2,3,78
,Female,>=56,Married,2,1,1,98
1,Female,16-25,Married,,3,3,79
,Female,26-35,Married,3,4,2,309
1,Female,26-35,Unknown,3,4,,199
,Male,26-35,Single,3,2,2,0
1,Male,16-25,Single,2,3,,179
1,Male,26-35,Single,3,3,2,85
,Female,36-45,Married,3,1,2,70
1,Female,26-35,Single,3,1,2,59
1,Male,36-45,Married,3,2,2,139
,Female,26-35,Single,3,2,2,59
1,Female,36-45,Married,2,2,3,59
1,Female,26-35,Single,1,,2,129
1,Male,26-35,Single,3,1,2,298
1,Female,26-35,Married,3,4,2,149
1,Female,16-25,Married,3,4,2,109
1,Female,36-45,Single,2,,2,69
1,Female,16-25,Single,3,2,2,89
,Female,>=56,Unknown,,2,,54.8
1,Male,26-35,Single,3,,2,79
1,Male,16-25,Single,3,1,2,69
1,Male,26-35,Single,3,2,2,49
1,Male,46-55,Married,2,3,2,298
1,Female,26-35,Single,2,4,3,68
,Female,26-35,Married,3,4,2,58
1,Male,16-25,Unknown,,2,,80
1,Female,36-45,Married,3,1,3,49
1,Male,26-35,Married,3,1,2,78
1,Female,16-25,Single,3,3,3,79
1,Female,16-25,Married,2,4,2,299
,Female,16-25,Married,2,4,2,0
,Female,16-25,Married,2,4,2,0
,Female,16-25,Married,2,4,2,0
1,Female,36-45,Married,,4,,288
1,Female,26-35,Single,3,2,3,68
,Female,26-35,Married,2,,2,70
1,Male,26-35,Single,3,1,2,188
1,Female,26-35,Married,3,2,2,198
,Female,36-45,Married,,4,,76
1,Female,36-45,Married,3,1,2,298
1,Female,26-35,Married,3,3,3,336
1,Female,16-25,Unknown,,3,,89
1,Female,26-35,Married,3,,3,59.9
1,Female,16-25,Married,2,4,2,180
1,Female,26-35,Married,2,2,2,49.9
,Female,26-35,Married,3,2,2,0
1,Female,26-35,Single,3,3,2,110
1,Female,36-45,Married,4,2,2,79
1,Female,16-25,Married,2,4,4,99
1,Female,16-25,Single,3,1,2,118
1,Female,36-45,Married,1,3,2,129
,Female,16-25,Unknown,2,2,,0
1,Male,46-55,Married,4,5,2,198
1,Female,16-25,Unknown,,2,,49
,Female,16-25,Single,3,1,2,0
,Male,26-35,Single,4,4,2,108
,Female,26-35,Unknown,3,4,,145
1,Female,26-35,Single,3,2,3,0
,Female,26-35,Single,3,2,3,0
1,Female,26-35,Married,3,1,2,58
1,Female,26-35,Married,3,1,2,85
1,Female,26-35,Married,3,2,2,78
1,Female,26-35,Married,4,2,2,48
1,Male,26-35,Single,3,,2,19.9
,Male,46-55,Married,,2,,0
1,Female,26-35,Married,2,4,3,79.9
1,Female,26-35,Married,2,4,3,49
1,Female,36-45,Single,2,2,3,69
1,Male,26-35,Single,4,2,2,139
1,Female,26-35,Single,,4,4,37
,Female,>=56,Unknown,,2,,0
1,Female,>=56,Unknown,,2,,99
1,Female,26-35,Unknown,2,,,128
,Female,36-45,Married,,3,,48
1,Female,36-45,Married,4,1,2,298
1,Female,16-25,Single,2,,2,79.9
,Male,26-35,Married,3,2,2,58
,Female,26-35,Single,3,1,2,92
,Female,26-35,Married,2,2,2,298
1,Male,26-35,Married,,3,3,0
,Female,26-35,Single,3,5,2,49
1,Male,26-35,Unknown,,,,300
1,Male,36-45,Married,3,1,2,298
,Female,26-35,Married,2,1,2,0
1,Male,16-25,Single,3,4,3,179
1,Male,16-25,Single,3,1,3,579
,Female,>=56,Unknown,,1,,0
,Female,>=56,Unknown,,1,,0
,Female,16-25,Single,2,4,3,98
1,Female,36-45,Married,4,2,2,69
,Female,16-25,Unknown,,,,68
1,Male,16-25,Single,3,2,3,78
,Male,26-35,Single,1,2,3,0
1,Male,26-35,Single,1,2,3,99
1,Female,26-35,Single,4,2,2,118
1,Female,36-45,Married,2,4,3,76
1,Male,26-35,Married,3,3,2,49
1,Male,26-35,Single,2,3,2,49
,Female,16-25,Single,3,3,3,0
1,Male,26-35,Married,4,2,2,16
1,Female,26-35,Single,3,2,2,79
,Male,16-25,Single,2,1,3,58
,Female,16-25,Unknown,,4,,66
1,Female,26-35,Married,3,1,2,90
1,Male,>=56,Married,,2,,119
,Female,16-25,Single,2,2,3,55
1,Female,26-35,Single,3,1,2,139
,Female,26-35,Married,2,3,2,89
1,Female,26-35,Married,3,1,3,250
1,Female,16-25,Single,2,3,3,329
1,Female,16-25,Single,2,5,3,99.9
1,Female,26-35,Married,4,4,2,245
1,Female,16-25,Unknown,,3,,198
1,Male,26-35,Married,4,4,2,298
1,Female,26-35,Married,4,2,2,109
1,Female,46-55,Married,,1,,78
1,Male,26-35,Single,3,1,2,80
1,Female,26-35,Married,4,1,2,59
,Male,26-35,Married,3,1,2,89
1,Female,36-45,Single,3,1,2,139.9
1,Female,36-45,Single,3,1,2,79.9
1,Male,26-35,Single,2,3,3,167
1,Female,16-25,Married,3,2,2,68
1,Male,26-35,Married,4,1,2,139
1,Male,26-35,Married,4,1,2,179
1,Female,16-25,Single,3,3,2,78
,Female,26-35,Married,4,2,2,0
1,Female,26-35,Single,3,3,2,188
1,Female,16-25,Single,3,2,2,298
,Male,36-45,Married,1,1,2,79
1,Female,36-45,Married,4,1,2,79.9
1,Female,16-25,Single,3,2,2,79
1,Female,16-25,Single,3,2,2,198
1,Female,26-35,Single,3,2,2,139.9
1,Male,36-45,Unknown,,2,,77
1,Male,26-35,Unknown,,,,119
1,Female,16-25,Single,2,,2,89
1,Female,26-35,Single,3,2,2,118
1,Male,26-35,Married,4,4,2,79.9
1,Female,26-35,Married,4,1,2,69
1,Male,26-35,Married,4,1,2,188.9
1,Female,26-35,Single,4,1,2,78
1,Female,26-35,Unknown,,1,,198
,Female,26-35,Unknown,,1,,0
1,Male,26-35,Married,3,2,2,78
,Female,16-25,Single,3,1,2,0
1,Female,36-45,Married,,4,,125
,Female,>=56,Married,3,1,3,0
,Female,26-35,Single,1,3,2,69
1,Female,26-35,Married,3,4,2,264
1,Female,36-45,Unknown,,1,,159
1,Female,26-35,Married,1,4,1,299
,Female,26-35,Married,1,4,1,0
,Female,26-35,Married,1,4,1,0
,Female,26-35,Married,1,4,1,0
1,Female,36-45,Single,2,4,2,80
1,Female,26-35,Married,4,2,2,230
1,Female,26-35,Married,4,2,2,240
1,Male,36-45,Married,3,2,2,39
,Male,26-35,Single,3,,2,69
1,Female,16-25,Single,3,1,2,159
1,Female,36-45,Married,3,2,3,49
1,Female,16-25,Single,2,2,2,78
1,Female,16-25,Single,3,3,2,69
1,Female,16-25,Unknown,2,1,,299
1,Female,26-35,Single,3,3,3,298
1,Male,16-25,Single,3,2,2,29.9
1,Female,26-35,Single,2,2,3,39.9
1,Male,26-35,Married,3,2,2,139
,Female,26-35,Married,3,2,2,0
1,Female,16-25,Unknown,,4,,298
1,Female,16-25,Single,3,2,2,59.9
1,Male,26-35,Married,4,1,2,79.9
1,Male,26-35,Married,4,1,2,79.9
1,Female,26-35,Single,3,2,3,89
,Female,16-25,Unknown,,4,,0
1,Female,16-25,Single,3,1,3,55
1,Female,36-45,Married,,2,,128
1,Female,26-35,Married,3,2,3,109
1,Female,26-35,Married,3,2,3,109
,Female,26-35,Married,3,2,2,55
1,Female,46-55,Married,3,1,2,139
1,Female,26-35,Unknown,,2,,75
,Female,>=56,Married,3,2,2,55
1,Male,36-45,Married,4,1,2,0
1,Male,>=56,Married,3,3,2,298
1,Female,26-35,Single,3,1,2,178
1,Male,16-25,Single,2,3,2,78
1,Female,26-35,Single,3,3,3,298
1,Female,26-35,Single,3,,3,65
1,Female,26-35,Single,3,3,2,59.9
1,Female,26-35,Single,3,3,3,69
1,Female,16-25,Married,2,2,3,115
1,Female,36-45,Married,3,3,3,69
1,Male,26-35,Single,3,1,2,298
1,Female,26-35,Married,3,4,1,250
1,Female,26-35,Married,3,3,2,85
1,Male,36-45,Married,4,3,3,89
1,Male,>=56,Married,3,2,2,355
1,Female,26-35,Single,3,3,3,99
,Female,26-35,Single,3,3,3,39
1,Female,36-45,Married,3,1,2,66
1,Female,26-35,Married,3,1,3,351.8
1,Female,26-35,Married,3,2,2,59.9
1,Male,26-35,Single,2,1,3,0
1,Male,16-25,Single,3,3,2,129
,Female,16-25,Unknown,,5,,55
1,Female,16-25,Single,3,2,2,85
1,Female,26-35,Single,2,2,2,78
1,Male,26-35,Married,3,1,3,188
1,Female,26-35,Unknown,,3,,119
,Female,36-45,Single,3,4,3,0
1,Male,26-35,Married,3,4,2,78
1,Female,36-45,Married,3,1,3,78
1,Female,36-45,Married,4,1,2,149
,Female,36-45,Married,3,2,2,0
1,Male,16-25,Single,3,2,2,120
1,Female,26-35,Married,1,2,2,89
1,Male,16-25,Married,2,3,3,298
1,Female,36-45,Single,3,1,3,78
1,Female,16-25,Single,3,1,2,240
1,Female,26-35,Married,3,3,2,39
1,Male,36-45,Married,3,4,2,150
1,Female,36-45,Married,2,1,3,85
,Female,26-35,Single,2,2,2,69
1,Female,26-35,Single,2,1,3,79
1,Female,26-35,Single,3,1,2,78
1,Female,26-35,Single,4,2,2,336
1,Female,26-35,Married,3,2,2,79.9
1,Female,36-45,Married,3,4,2,79.9
1,Female,36-45,Married,3,4,2,79.9
,Female,16-25,Married,3,2,4,145
1,Female,16-25,Single,2,2,3,118
1,Female,16-25,Single,2,2,3,119
1,Female,36-45,Married,3,1,2,149
1,Male,26-35,Married,4,4,2,69
1,Female,26-35,Single,3,4,3,78
1,Female,26-35,Single,3,1,2,78
1,Female,16-25,Unknown,,2,,59
1,Female,26-35,Married,4,,2,59
1,Female,36-45,Unknown,,3,,99
1,Male,36-45,Married,3,3,2,149
1,Female,36-45,Married,4,2,2,59.9
1,Male,16-25,Single,2,2,3,136
1,Female,>=56,Married,,,,89.9
1,Male,16-25,Single,3,4,2,238
,Female,16-25,Unknown,,2,,39
1,Female,26-35,Married,3,4,2,99
1,Female,26-35,Married,3,4,4,119
1,Male,26-35,Single,3,,3,298
1,Male,26-35,Married,2,3,2,106
1,Female,36-45,Single,4,2,2,150
1,Female,16-25,Single,,,3,0
1,Female,36-45,Married,4,1,2,191
1,Male,>=56,Married,3,1,3,298
,Female,16-25,Unknown,,4,,88
1,Female,26-35,Married,3,1,3,148
,Male,16-25,Single,3,2,3,8.9
1,Male,26-35,Single,3,2,3,139
1,Male,26-35,Single,3,,2,129
1,Female,26-35,Married,2,2,3,39.5
,Female,26-35,Single,2,2,2,278
,Female,36-45,Married,3,1,2,89
1,Male,16-25,Married,4,2,2,169
1,Female,16-25,Unknown,2,2,,78
1,Female,26-35,Single,1,,3,99
,Female,26-35,Single,1,,3,0
,Female,26-35,Single,3,3,3,0
,Female,26-35,Single,2,2,2,0
1,Male,26-35,Single,3,1,2,65
1,Male,26-35,Single,3,1,3,298
,Female,36-45,Single,3,2,3,55
1,Female,26-35,Married,,,3,105
1,Female,26-35,Single,3,2,2,78
1,Female,36-45,Single,3,3,2,59
1,Female,>=56,Married,3,2,2,298
1,Female,26-35,Married,4,2,2,178
1,Female,26-35,Married,4,2,2,298
1,Female,26-35,Married,3,1,3,69
1,Female,36-45,Married,2,4,3,119
,Female,16-25,Married,3,2,1,79
1,Female,16-25,Single,3,4,3,69
1,Female,16-25,Single,2,3,3,76
1,Female,36-45,Unknown,,4,,76
1,Male,>=56,Married,4,2,2,59.9
1,Female,26-35,Married,4,1,2,79
1,Female,26-35,Married,4,1,2,69.9
1,Female,26-35,Married,4,1,2,94.9
1,Male,26-35,Married,3,2,2,118
1,Female,16-25,Single,3,3,2,69.9
,Female,16-25,Married,2,3,3,0
1,Female,16-25,Married,2,3,3,79
1,Female,36-45,Married,3,2,3,70
1,Female,36-45,Married,3,2,3,78
1,Female,26-35,Married,3,1,2,298
1,Female,26-35,Single,1,4,4,0
1,Female,36-45,Unknown,,,,298
1,Male,46-55,Single,4,2,2,78
1,Male,36-45,Married,2,1,2,336
,Female,26-35,Married,3,2,2,0
1,Female,26-35,Married,3,2,2,99
1,Male,26-35,Single,3,2,2,298
1,Male,36-45,Single,3,4,3,118
,Female,16-25,Unknown,,2,,69
,Female,36-45,Married,2,4,2,89
1,Female,26-35,Married,2,4,,79
1,Female,36-45,Married,4,2,2,298
1,Female,26-35,Married,4,1,2,150
1,Female,36-45,Married,3,3,,129
1,Female,26-35,Single,2,2,2,139
1,Male,26-35,Married,4,1,2,129
,Female,>=56,Single,3,,2,49.9
,Male,36-45,Single,3,2,2,0
1,Female,26-35,Married,3,1,2,78
1,Female,26-35,Married,3,2,3,298
1,Female,26-35,Unknown,3,1,,298
1,Female,26-35,Unknown,3,1,,178
1,Female,26-35,Single,2,2,3,76
1,Female,16-25,Unknown,,3,,53
,Female,26-35,Single,3,3,2,0
1,Female,26-35,Single,3,3,2,179
1,Female,16-25,Single,,4,3,65
1,Female,26-35,Single,3,4,3,85
1,Male,36-45,Married,4,2,2,0
1,Female,26-35,Single,2,2,2,198
,Female,16-25,Single,2,2,3,0
1,Female,16-25,Single,2,2,3,99
1,Female,16-25,Single,3,1,2,139
1,Female,26-35,Single,2,2,3,219
1,Female,46-55,Married,,5,,128
1,Female,16-25,Single,3,2,4,78
1,Female,16-25,Single,3,2,4,69.9
1,Female,36-45,Married,4,2,2,178
1,Female,26-35,Married,3,5,2,69.9
1,Female,46-55,Unknown,,2,,69
,Female,46-55,Unknown,,2,,0
1,Male,36-45,Married,4,1,2,79
,Male,36-45,Married,3,2,2,0
1,Female,26-35,Single,3,1,2,49
1,Female,36-45,Married,4,3,2,79
1,Female,16-25,Single,2,2,2,69
,Male,16-25,Unknown,,1,,0
,Male,26-35,Married,2,4,2,0
1,Female,16-25,Single,3,2,2,69
1,Male,16-25,Single,4,2,2,170
1,Male,16-25,Single,4,2,2,59.9
,Male,16-25,Unknown,2,1,,0
1,Female,36-45,Married,2,2,4,78
1,Female,16-25,Single,2,,3,66
,Male,>=56,Married,2,1,,0
,Male,>=56,Married,2,1,,0
,Male,>=56,Married,2,1,,0
1,Female,36-45,Married,3,1,3,309
1,Female,26-35,Single,3,1,2,129
1,Female,36-45,Married,3,1,3,69.9
,Female,36-45,Unknown,,2,,339
1,Female,26-35,Married,,4,3,79
,Female,36-45,Single,1,4,3,98
1,Female,16-25,Married,3,4,2,149
,Female,26-35,Married,3,2,1,96
1,Female,>=56,Married,4,1,2,259
,Female,36-45,Married,2,4,2,0
1,Female,36-45,Married,2,4,2,129
1,Male,26-35,Married,4,2,2,149
1,Female,26-35,Married,3,2,3,19.9
1,Female,16-25,Married,2,2,3,79
1,Female,16-25,Married,2,2,3,69
1,Female,26-35,Single,3,2,2,79.9
1,Female,26-35,Single,3,2,2,94.9
1,Female,26-35,Single,2,1,3,79
1,Female,26-35,Single,3,1,3,298
1,Female,26-35,Single,2,1,2,149
1,Female,16-25,Single,3,2,1,198
,Female,36-45,Married,4,1,2,98
1,Female,>=56,Married,3,5,2,69
,Female,46-55,Married,2,,3,0
1,Female,46-55,Married,2,,3,221
1,Female,16-25,Unknown,3,3,,79.9
,Male,16-25,Single,2,3,3,0
,Female,16-25,Single,2,4,2,0
,Female,16-25,Single,2,4,2,0
1,Female,16-25,Single,2,4,2,95
,Female,16-25,Single,2,4,2,0
1,Male,36-45,Married,4,2,2,99.9
1,Male,36-45,Married,4,2,2,139.9
1,Male,26-35,Married,3,3,2,298
1,Male,26-35,Married,3,3,2,298
1,Male,26-35,Married,3,3,2,298
,Male,26-35,Married,3,3,2,0
1,Male,26-35,Single,3,2,3,119
1,Male,16-25,Single,3,2,2,178
,Female,26-35,Single,,2,4,94.9
1,Female,>=56,Married,3,,2,85
1,Male,16-25,Single,3,2,2,298
1,Female,36-45,Unknown,3,3,,49
1,Female,>=56,Married,3,2,2,238
1,Female,16-25,Single,3,2,2,150
1,Male,26-35,Single,3,2,2,178
1,Male,26-35,Single,3,2,2,298
1,Female,36-45,Single,3,2,3,79.9
,Female,26-35,Married,3,2,3,0
1,Female,26-35,Married,3,2,3,138
,Male,16-25,Single,2,2,2,0
1,Female,26-35,Single,2,,2,188
1,Male,26-35,Married,2,3,2,178
1,Female,26-35,Married,3,2,2,245
1,Female,36-45,Unknown,3,2,,36
1,Female,36-45,Married,3,2,2,187
,Female,46-55,Married,,4,4,0
1,Female,46-55,Married,,4,4,99
1,Female,26-35,Married,2,2,2,198
1,Female,26-35,Married,3,2,2,298
1,Male,26-35,Married,3,2,2,69
1,Female,26-35,Single,3,,2,167
1,Female,26-35,Married,3,2,2,250
,Female,26-35,Single,3,2,3,0
1,Female,16-25,Unknown,,4,,68
1,Female,26-35,Single,3,2,2,298
,Female,26-35,Single,3,2,2,0
1,Female,26-35,Single,3,1,2,119
1,Female,26-35,Married,3,3,2,299
1,Female,26-35,Single,3,2,2,229
,Female,16-25,Unknown,,3,,158
1,Female,16-25,Unknown,,3,,100
1,Female,16-25,Unknown,,2,,88
1,Female,26-35,Married,2,3,,68
1,Male,36-45,Married,4,3,2,79.9
1,Female,16-25,Married,3,3,2,79
1,Male,16-25,Single,3,4,2,298
1,Male,36-45,Married,2,4,3,76
1,Female,16-25,Unknown,,2,,149
1,Female,36-45,Married,3,1,3,128
1,Female,26-35,Married,4,1,2,65
1,Female,16-25,Single,3,1,2,300
,Female,26-35,Unknown,,2,,105
1,Female,26-35,Single,3,4,3,69.9
1,Female,26-35,Single,3,4,3,79.9
,Female,26-35,Single,3,4,2,98
1,Female,16-25,Married,4,2,2,89
,Female,26-35,Single,2,2,2,0
,Female,26-35,Single,2,2,2,0
1,Female,26-35,Married,3,2,2,188
1,Male,26-35,Married,4,2,2,299
1,Male,26-35,Married,4,,2,139.9
1,Male,26-35,Married,4,,2,94.9
1,Male,26-35,Married,4,,2,94.9
1,Female,36-45,Married,3,1,3,59.9
,Female,26-35,Single,3,2,2,0
1,Female,26-35,Single,3,2,2,0
1,Female,26-35,Single,2,2,2,41.7
1,Female,36-45,Married,4,1,2,59.9
1,Female,16-25,Unknown,,,,79.9
1,Female,36-45,Married,3,2,3,139
1,Male,26-35,Married,3,3,2,178
1,Female,26-35,Married,3,2,3,158
,Female,26-35,Married,3,2,3,98
,Female,16-25,Married,3,2,3,68
1,Female,16-25,Single,2,,2,69
1,Female,36-45,Married,2,2,2,69
1,Female,16-25,Single,3,1,2,118
,Male,26-35,Unknown,,2,,0
1,Female,26-35,Married,3,4,3,128
,Female,26-35,Married,2,3,2,0
,Female,26-35,Married,2,3,2,0
1,Female,26-35,Married,2,3,2,299
,Female,26-35,Married,2,3,2,0
1,Male,26-35,Married,3,3,3,59.9
,Female,26-35,Single,2,,2,0
,Female,26-35,Married,3,2,2,0
1,Female,26-35,Married,3,2,2,198
1,Female,26-35,Married,3,2,2,248
1,Female,26-35,Married,2,2,2,59
1,Female,26-35,Unknown,2,1,,118
,Female,16-25,Single,3,1,2,145
,Female,26-35,Married,2,,2,0
,Female,16-25,Married,3,2,2,118
1,Female,26-35,Single,3,3,2,298
1,Female,>=56,Married,3,2,2,129
1,Female,>=56,Married,3,2,2,129
1,Male,36-45,Married,4,3,2,79.9
,Female,26-35,Single,2,4,2,0
1,Female,16-25,Single,,,3,59.9
1,Male,36-45,Married,4,2,2,89
1,Male,16-25,Single,2,1,3,68
1,Female,16-25,Single,2,2,4,41.7
1,Female,26-35,Married,3,4,2,78
,Female,36-45,Married,3,3,2,0
1,Female,26-35,Married,2,3,3,245
1,Female,26-35,Married,3,2,3,150
,Male,16-25,Single,2,1,2,0
1,Female,26-35,Married,3,1,3,65
1,Female,16-25,Single,3,,2,68
1,Female,26-35,Single,3,4,2,245
1,Female,26-35,Married,3,3,2,215
,Female,36-45,Married,4,1,2,285
1,Female,16-25,Single,2,2,2,298
1,Female,26-35,Married,3,1,2,139.9
1,Female,>=56,Married,3,2,2,68
1,Female,36-45,Married,3,3,2,90
,Female,16-25,Single,2,1,2,65
1,Female,16-25,Single,3,2,2,108
1,Female,16-25,Single,3,2,2,178
1,Female,36-45,Single,2,3,2,69
1,Female,36-45,Married,4,1,3,150
1,Female,26-35,Single,3,2,2,100
1,Female,26-35,Single,4,1,2,250
1,Female,26-35,Married,3,2,3,79.9
,Male,26-35,Single,3,3,2,0
1,Female,46-55,Single,3,2,2,150
,Female,36-45,Married,4,3,3,78
1,Female,16-25,Single,2,2,2,188
1,Female,16-25,Single,2,2,2,188
1,Female,26-35,Single,3,1,2,298
1,Female,26-35,Single,3,1,2,178
1,Male,36-45,Married,3,1,2,129
1,Male,36-45,Married,3,1,2,105
,Female,26-35,Married,3,1,3,78
,Female,36-45,Married,2,,3,39
,Male,26-35,Married,4,1,2,0
1,Female,26-35,Married,3,1,2,79
,Male,16-25,Single,2,2,2,70
1,Female,46-55,Married,,3,3,149
1,Female,26-35,Single,3,5,2,127.9
,Female,26-35,Single,3,4,3,39.9
1,Female,26-35,Married,4,1,2,58
1,Female,26-35,Married,4,1,2,78
,Female,16-25,Married,3,2,,108
1,Male,26-35,Married,3,4,2,298
1,Female,36-45,Married,4,2,2,238
1,Female,16-25,Single,2,1,2,139
1,Male,26-35,Single,2,4,2,69.9
1,Male,26-35,Married,4,3,2,39.9
1,Male,36-45,Married,2,4,2,128
1,Female,26-35,Married,3,3,3,39
1,Female,36-45,Single,4,1,3,66
1,Female,36-45,Single,4,1,3,89
1,Female,16-25,Single,2,3,4,78
,Female,36-45,Single,1,2,3,58
,Male,36-45,Married,2,,2,249
1,Female,16-25,Single,3,3,2,79.9
1,Male,26-35,Single,2,1,3,209
1,Female,>=56,Married,2,2,3,110
1,Female,36-45,Married,3,2,2,245
1,Male,26-35,Single,2,4,3,138
,Male,26-35,Single,2,4,3,0
1,Female,26-35,Married,3,2,2,179
1,Female,26-35,Single,3,3,3,78
1,Female,26-35,Married,3,,2,298
1,Female,26-35,Single,3,2,2,400
1,Female,26-35,Married,3,1,2,59
,Female,26-35,Single,3,2,2,59
,Female,26-35,Married,3,4,3,0
1,Male,16-25,Unknown,3,2,,65
1,Female,26-35,Single,3,2,3,249
1,Female,26-35,Married,3,,2,245
