"Date","Model","Sales","COGS","RD"
2015-10-19,10,1220,3325,0
2015-10-20,10,1170,3111,0
2015-10-21,10,1160,3279,0
2015-10-22,10,1280,2929,0
2015-10-23,10,1340,3072,0
2015-10-24,10,1140,3389,0
2015-10-25,10,1270,3285,0
2015-10-26,10,1340,3415,0
2015-10-27,10,1470,3227,0
2015-10-28,10,1500,3181,0
2015-10-29,10,1260,3311,0
2015-10-30,10,1440,3239,0
2015-10-31,10,1500,3395,0
2015-11-01,10,1650,3569,0
2015-11-02,10,1510,3330,0
2015-11-03,10,1630,3692,0
2015-11-04,10,1530,3388,0
2015-11-05,10,1800,3485,0
2015-11-06,10,1360,3795,0
2015-11-07,10,1740,3828,0
2015-11-08,10,1710,3432,0
2015-11-09,10,1600,3879,0
2015-11-10,10,1840,3711,0
2015-11-11,10,1610,3924,0
2015-11-12,10,1560,3879,0
2015-11-13,10,1930,3827,0
2015-11-14,10,1990,4040,0
2015-11-15,10,1980,4079,0
2015-11-16,10,2050,4098,0
2015-11-17,10,2020,4532,0
2015-11-18,10,2410,4053,0
2015-11-19,10,2170,4299,0
2015-11-20,10,1930,3677,0
2015-11-21,10,2050,4026,0
2015-11-22,10,1820,4182,0
2015-11-23,10,2430,4233,0
2015-11-24,10,2170,4790,0
2015-11-25,10,2620,4440,0
2015-11-26,10,2230,4175,0
2015-11-27,10,2320,4369,0
2015-11-28,10,2310,4491,0
2015-11-29,10,2520,4511,0
2015-11-30,10,2620,4426,0
2015-12-01,10,2550,4743,0
2015-12-02,10,2460,4724,0
2015-12-03,10,2790,4756,0
2015-12-04,10,2540,4607,0
2015-12-05,10,2630,4549,0
2015-12-06,10,2640,4697,0
2015-12-07,10,2960,4548,0
2015-12-08,10,2860,4839,0
2015-12-09,10,2940,4975,0
2015-12-10,10,2830,4865,0
2015-12-11,10,2950,5026,0
2015-12-12,10,3170,4774,0
2015-12-13,10,3180,5149,0
2015-12-14,10,3170,4871,0
2015-12-15,10,2660,5213,0
2015-12-16,10,3020,5278,0
2015-12-17,10,3520,5284,0
2015-12-18,10,3050,4915,0
2015-12-19,10,2980,5400,0
2015-12-20,10,3430,5536,0
2015-12-21,10,3600,5128,0
2015-12-22,10,3690,5095,0
2015-12-23,10,3540,5360,0
2015-12-24,10,3440,5205,0
2015-12-25,10,3440,5412,0
2015-12-26,10,3660,5450,0
2015-12-27,10,3900,5702,0
2015-12-28,10,4040,5599,0
2015-12-29,10,3950,5728,0
2015-12-30,10,3850,5534,0
2015-12-31,10,3840,5546,0
2016-01-01,10,3590,5494,0
2016-01-02,10,3760,5630,0
2016-01-03,10,3760,5565,0
2016-01-04,10,4250,5836,0
2016-01-05,10,3780,5823,0
2016-01-06,10,3770,6372,0
2016-01-07,10,3820,6036,0
2016-01-08,10,4130,6223,0
2016-01-09,10,4200,6197,0
2016-01-10,10,4560,5964,0
2016-01-11,10,4340,6332,0
2016-01-12,10,4350,6093,0
2016-01-13,10,4330,6500,0
2016-01-14,10,4420,6345,0
2016-01-15,10,4990,6215,0
2016-01-16,10,4730,6299,0
2016-01-17,10,5130,6564,0
2016-01-18,10,4800,6641,0
2016-01-19,10,5060,6253,0
2016-01-20,10,4520,6718,0
2016-01-21,10,4740,6711,0
2016-01-22,10,5230,6188,0
2016-01-23,10,5070,6930,0
2016-01-24,10,5270,6426,0
2016-01-25,10,4980,6814,0
2016-01-26,10,4910,6452,0
2016-01-27,10,5110,6774,0
2016-01-28,10,5000,6697,0
2016-01-29,10,5240,7155,0
2016-01-30,10,5510,6858,0
2016-01-31,10,5140,6786,0
2016-02-01,10,5700,7064,0
2016-02-02,10,5230,7089,0
2016-02-03,10,5380,7386,0
2016-02-04,10,5860,7308,0
2016-02-05,10,5910,6972,0
2016-02-06,10,5300,7075,0
2016-02-07,10,5990,7372,0
2016-02-08,10,5730,7178,0
2016-02-09,10,6060,7501,0
2016-02-10,10,5990,7475,0
2016-02-11,10,5910,7674,0
2016-02-12,10,6240,7577,0
2016-02-13,10,6300,7448,0
2016-02-14,10,6330,7222,0
2016-02-15,10,7000,7157,0
2016-02-16,10,6260,7763,0
2016-02-17,10,6640,7395,0
2016-02-18,10,5680,7589,0
2016-02-19,10,6220,7943,0
2016-02-20,10,6460,7775,0
2016-02-21,10,6540,7743,0
2016-02-22,10,7400,8394,0
2016-02-23,10,6860,7929,0
2016-02-24,10,6450,7864,0
2016-02-25,10,6750,8142,0
2016-02-26,10,6940,8012,0
2016-02-27,10,6970,8044,0
2016-02-28,10,6840,7908,0
2016-02-29,10,7330,8153,0
2016-03-01,10,7300,8024,0
2016-03-02,10,7350,7682,0
2016-03-03,10,7120,8281,0
2016-03-04,10,7030,8055,0
2016-03-05,10,7260,8107,0
2016-03-06,10,7030,7977,0
2016-03-07,10,7480,7880,0
2016-03-08,10,7690,8654,0
2016-03-09,10,7520,7918,0
2016-03-10,10,7770,8473,0
2016-03-11,10,7380,8505,0
2016-03-12,10,7960,8891,0
2016-03-13,10,7530,8517,0
2016-03-14,10,8060,8529,0
2016-03-15,10,8160,8800,0
2016-03-16,10,8170,8632,0
2016-03-17,10,7600,8677,0
2016-03-18,10,8350,8838,0
2016-03-19,10,8560,9057,0
2016-03-20,10,7930,9076,0
2016-03-21,10,7880,8734,0
2016-03-22,10,8290,8495,0
2016-03-23,10,8050,8514,0
2016-03-24,10,8370,9177,0
2016-03-25,10,8430,8539,0
2016-03-26,10,8820,9325,0
2016-03-27,10,8660,8712,0
2016-03-28,10,8860,9369,0
2016-03-29,10,8560,9021,0
2016-03-30,10,8580,9259,0
2016-03-31,10,8500,9136,0
2016-04-01,10,8710,9117,0
2016-04-02,10,8610,8981,0
2016-04-03,10,9030,8929,0
2016-04-04,10,9010,9406,0
2016-04-05,10,9860,9212,0
2016-04-06,10,9340,9643,0
2016-04-07,10,9630,9746,0
2016-04-08,10,9590,9533,0
2016-04-09,10,9230,9591,0
2016-04-10,10,9800,9384,0
2016-04-11,10,9430,9403,0
2016-04-12,10,10060,9603,0
2016-04-13,10,9820,9757,0
2016-04-14,10,9620,9563,0
2016-04-15,10,9750,9795,0
2016-04-16,10,10160,9511,0
2016-04-17,10,10280,9897,0
2016-04-18,10,9680,9304,0
2016-04-19,10,10400,10102,0
2016-04-20,10,10390,10108,0
2016-04-21,10,9580,9999,0
2016-04-22,10,10730,9773,0
2016-04-23,10,9950,10255,0
2016-04-24,10,10550,9714,0
2016-04-25,10,9990,10145,0
2016-04-26,10,10490,9791,0
2016-04-27,10,10370,10402,0
2016-04-28,10,11080,9938,0
2016-04-29,10,10620,10034,0
2016-04-30,10,10510,10143,0
2016-05-01,10,10940,10285,0
2016-05-02,10,10980,10188,0
2016-05-03,10,11440,10142,0
2016-05-04,10,11320,10258,0
2016-05-05,10,10800,10135,0
2016-05-06,10,10960,10688,0
2016-05-07,10,11420,10906,0
2016-05-08,10,11120,10108,0
2016-05-09,10,11620,10565,0
2016-05-10,10,11580,10770,0
2016-05-11,10,11890,10898,0
2016-05-12,10,11740,10654,0
2016-05-13,10,11540,10280,0
2016-05-14,10,11190,10537,0
2016-05-15,10,11090,10395,0
2016-05-16,10,12030,10324,0
2016-05-17,10,11460,10832,0
2016-05-18,10,11760,10548,0
2016-05-19,10,12310,10760,0
2016-05-20,10,12050,10361,0
2016-05-21,10,12000,10579,0
2016-05-22,10,13010,10572,0
2016-05-23,10,12290,10964,0
2016-05-24,10,12190,10437,0
2016-05-25,10,12620,10603,0
2016-05-26,10,12420,11021,0
2016-05-27,10,12470,11156,0
2016-05-28,10,12260,10577,0
2016-05-29,10,12640,10711,0
2016-05-30,10,12440,10672,0
2016-05-31,10,11910,10948,0
2016-06-01,10,12840,11019,0
2016-06-02,10,12490,10453,0
2016-06-03,10,12570,11185,0
2016-06-04,10,12370,11005,0
2016-06-05,10,12220,11268,0
2016-06-06,10,13420,11068,0
2016-06-07,10,12280,11074,0
2016-06-08,10,13140,10643,0
2016-06-09,10,13190,10778,0
2016-06-10,10,13790,10899,0
2016-06-11,10,13210,11252,0
2016-06-12,10,13230,11291,0
2016-06-13,10,13650,10911,0
2016-06-14,10,13390,11046,0
2016-06-15,10,13460,11244,0
2016-06-16,10,13710,10846,0
2016-06-17,10,14050,11642,0
2016-06-18,10,14080,11455,0
2016-06-19,10,13550,10954,0
2016-06-20,10,13180,11075,0
2016-06-21,10,13210,11788,0
2016-06-22,10,14240,11473,0
2016-06-23,10,13250,11524,0
2016-06-24,10,14470,11902,0
2016-06-25,10,13520,11234,0
2016-06-26,10,14540,11490,0
2016-06-27,10,14000,11406,0
2016-06-28,10,14370,11612,0
2016-06-29,10,14180,11784,0
2016-06-30,10,14150,11373,0
2016-07-01,10,13940,11822,0
2016-07-02,10,13860,12271,0
2016-07-03,10,14600,11609,0
2016-07-04,10,14300,11596,0
2016-07-05,10,14970,11756,0
2016-07-06,10,15130,11814,0
2016-07-07,10,14800,11081,0
2016-07-08,10,14890,11999,0
2016-07-09,10,14570,12165,0
2016-07-10,10,14600,12364,0
2016-07-11,10,14910,11972,0
2016-07-12,10,15150,11368,0
2016-07-13,10,14850,11875,0
2016-07-14,10,15210,12304,0
2016-07-15,10,14770,11784,0
2016-07-16,10,15370,11944,0
2016-07-17,10,14450,11655,0
2016-07-18,10,15690,12033,0
2016-07-19,10,15700,11468,0
2016-07-20,10,15530,11551,0
2016-07-21,10,15180,12686,0
2016-07-22,10,15930,11909,0
2016-07-23,10,15090,11935,0
2016-07-24,10,15760,12159,0
2016-07-25,10,15210,11786,0
2016-07-26,10,16160,11991,0
2016-07-27,10,15440,11882,0
2016-07-28,10,15590,12048,0
2016-07-29,10,15760,11906,0
2016-07-30,10,15980,12445,0
2016-07-31,10,15830,12245,0
2016-08-01,10,15760,11988,0
2016-08-02,10,15940,12469,0
2016-08-03,10,15750,11827,0
2016-08-04,10,16610,12346,0
2016-08-05,10,16950,11679,0
2016-08-06,10,15710,12037,0
2016-08-07,10,16420,11947,0
2016-08-08,10,16740,12409,0
2016-08-09,10,16940,11902,0
2016-08-10,10,16560,11965,0
2016-08-11,10,15980,11651,0
2016-08-12,10,16380,11798,0
2016-08-13,10,16160,12881,0
2016-08-14,10,16050,12258,0
2016-08-15,10,16840,12412,0
2016-08-16,10,16400,12065,0
2016-08-17,10,16730,12571,0
2016-08-18,10,16110,11981,0
2016-08-19,10,16450,12948,0
2016-08-20,10,16440,12544,0
2016-08-21,10,17050,11787,0
2016-08-22,10,16230,12844,0
2016-08-23,10,16490,12197,0
2016-08-24,10,17140,12312,0
2016-08-25,10,17350,12132,0
2016-08-26,10,16450,12612,0
2016-08-27,10,16660,12374,0
2016-08-28,10,16600,12438,0
2016-08-29,10,17030,12098,0
2016-08-30,10,17140,12488,0
2016-08-31,10,16260,12770,0
2016-09-01,10,17400,12090,0
2016-09-02,10,17120,12448,0
2016-09-03,10,17530,12583,0
2016-09-04,10,17220,12576,0
2016-09-05,10,17230,12562,0
2016-09-06,10,16560,11934,0
2016-09-07,10,16770,12344,0
2016-09-08,10,16960,12587,0
2016-09-09,10,17510,12567,0
2016-09-10,10,17570,12426,0
2016-09-11,10,16980,12310,0
2016-09-12,10,17190,12316,0
2016-09-13,10,17500,12655,0
2016-09-14,10,16880,12565,0
2016-09-15,10,18120,12186,0
2016-09-16,10,17830,13076,0
2016-09-17,10,17050,12525,0
2016-09-18,10,17240,12095,0
2016-09-19,10,18350,12172,0
2016-09-20,10,17860,12389,0
2016-09-21,10,17940,12818,0
2016-09-22,10,18530,12689,0
2016-09-23,10,17490,12580,0
2016-09-24,10,17890,13700,0
2016-09-25,10,17760,12528,0
2016-09-26,10,18080,12854,0
2016-09-27,10,18350,12584,0
2016-09-28,10,17710,12757,0
2016-09-29,10,18410,12615,0
2016-09-30,10,19110,12525,0
2016-10-01,10,18080,12800,0
2016-10-02,10,18060,12025,0
2016-10-03,10,18310,12319,0
2016-10-04,10,18400,12523,0
2016-10-05,10,17260,12581,0
2016-10-06,10,18690,13258,0
2016-10-07,10,18950,12714,0
2016-10-08,10,19260,12867,0
2016-10-09,10,18650,12860,0
2016-10-10,10,17710,13225,0
2016-10-11,10,18500,12744,0
2016-10-12,10,19170,12526,0
2016-10-13,10,18360,12839,0
2016-10-14,10,18610,13024,0
2016-10-15,10,18160,12781,0
2016-10-16,10,18750,12895,0
2016-10-17,10,17870,12140,0
2016-10-18,10,18000,12747,0
2016-10-19,10,19770,12190,0
2016-10-20,10,18560,13175,0
2016-10-21,10,18600,12983,0
2016-10-22,10,18950,12829,0
2016-10-23,10,18370,12585,0
2016-10-24,10,18690,12757,0
2016-10-25,10,18520,12610,0
2016-10-26,10,18780,12385,0
2016-10-27,10,18560,12852,0
2016-10-28,10,19400,12973,0
2016-10-29,10,19090,12525,0
2016-10-30,10,18690,12767,0
2016-10-31,10,19440,13086,0
2016-11-01,10,18440,12581,0
2016-11-02,10,19250,12964,0
2016-11-03,10,18210,13136,0
2016-11-04,10,18770,13385,0
2016-11-05,10,18630,12183,0
2016-11-06,10,19350,12719,0
2016-11-07,10,18560,12297,0
2016-11-08,10,18660,12616,0
2016-11-09,10,18170,12315,0
2016-11-10,10,18400,12609,0
2016-11-11,10,20090,12429,0
2016-11-12,10,19120,12921,0
2016-11-13,10,19360,12556,0
2016-11-14,10,18820,13048,0
2016-11-15,10,19610,12319,0
2016-11-16,10,18690,12855,0
2016-11-17,10,20200,12733,0
2016-11-18,10,19570,12458,0
2016-11-19,10,18390,12490,0
2016-11-20,10,20040,12796,0
2016-11-21,10,19030,12572,0
2016-11-22,10,19210,12597,0
2016-11-23,10,18930,12718,0
2016-11-24,10,19680,12596,0
2016-11-25,10,19310,12902,0
2016-11-26,10,19410,12397,0
2016-11-27,10,18880,11981,0
2016-11-28,10,19490,12409,0
2016-11-29,10,19930,12178,0
2016-11-30,10,18870,12702,0
2016-12-01,10,19430,13033,0
2016-12-02,10,19640,12630,0
2016-12-03,10,19630,12228,0
2016-12-04,10,19610,12591,0
2016-12-05,10,18630,12495,0
2016-12-06,10,19270,12373,0
2016-12-07,10,19650,12360,0
2016-12-08,10,19620,12781,0
2016-12-09,10,19400,12793,0
2016-12-10,10,19220,13259,0
2016-12-11,10,19230,12499,0
2016-12-12,10,19760,12530,0
2016-12-13,10,19620,12274,0
2016-12-14,10,19030,12593,0
2016-12-15,10,20420,11699,0
2016-12-16,10,19560,12567,0
2016-12-17,10,18890,12719,0
2016-12-18,10,19010,12259,0
2016-12-19,10,19350,12112,0
2016-12-20,10,20020,12552,0
2016-12-21,10,19820,12647,0
2016-12-22,10,19650,12136,0
2016-12-23,10,21400,12895,0
2016-12-24,10,19570,12327,0
2016-12-25,10,20080,12122,0
2016-12-26,10,19660,12651,0
2016-12-27,10,19930,12281,0
2016-12-28,10,19710,12389,0
2016-12-29,10,19570,12516,0
2016-12-30,10,20000,12522,0
2016-12-31,10,18790,13000,0
2017-01-01,10,19250,12648,0
2017-01-02,10,19570,12750,0
2017-01-03,10,19660,12494,0
2017-01-04,10,20720,12188,0
2017-01-05,10,19870,12685,0
2017-01-06,10,20110,12633,0
2017-01-07,10,20100,12289,0
2017-01-08,10,20670,12428,0
2017-01-09,10,19920,12281,0
2017-01-10,10,19580,12045,0
2017-01-11,10,20070,12306,0
2017-01-12,10,20360,12203,0
2017-01-13,10,19980,11788,0
2017-01-14,10,20160,12553,0
2017-01-15,10,18980,12521,0
2017-01-16,10,19930,12291,0
2017-01-17,10,19060,11984,0
2017-01-18,10,20600,12443,0
2017-01-19,10,20300,12073,0
2017-01-20,10,20060,12378,0
2017-01-21,10,19680,12097,0
2017-01-22,10,19950,11887,0
2017-01-23,10,19720,11893,0
2017-01-24,10,19370,12051,0
2017-01-25,10,20100,11892,0
2017-01-26,10,20290,12369,0
2017-01-27,10,19590,12127,0
2017-01-28,10,19970,12203,0
2017-01-29,10,20470,11973,0
2017-01-30,10,19680,11851,0
2017-01-31,10,20280,11762,0
2017-02-01,10,20550,12335,0
2017-02-02,10,20940,11958,0
2017-02-03,10,19060,11900,0
2017-02-04,10,19900,11804,0
2017-02-05,10,19240,11696,0
2017-02-06,10,19740,12218,0
2017-02-07,10,19270,11835,0
2017-02-08,10,19730,11962,0
2017-02-09,10,19450,11981,0
2017-02-10,10,20220,11222,0
2017-02-11,10,19650,11910,0
2017-02-12,10,20420,11712,0
2017-02-13,10,19280,11170,0
2017-02-14,10,20120,12424,0
2017-02-15,10,19930,11940,0
2017-02-16,10,19500,11774,0
2017-02-17,10,19550,11461,0
2017-02-18,10,20030,11919,0
2017-02-19,10,19680,12708,0
2017-02-20,10,19720,11479,0
2017-02-21,10,19910,11905,0
2017-02-22,10,19720,11491,0
2017-02-23,10,20200,11542,0
2017-02-24,10,19410,11910,0
2017-02-25,10,18760,11706,0
2017-02-26,10,19430,11769,0
2017-02-27,10,19070,11820,0
2017-02-28,10,19890,11221,0
2017-03-01,10,20410,11558,0
2017-03-02,10,19780,12207,0
2017-03-03,10,19150,11907,0
2017-03-04,10,19720,11716,0
2017-03-05,10,19570,11270,0
2017-03-06,10,19380,12033,0
2017-03-07,10,19360,11734,0
2017-03-08,10,20020,11740,0
2017-03-09,10,20040,11599,0
2017-03-10,10,20770,11497,0
2017-03-11,10,19580,11528,0
2017-03-12,10,19630,11744,0
2017-03-13,10,19230,11744,0
2017-03-14,10,19730,11686,0
2017-03-15,10,18330,11145,0
2017-03-16,10,19690,11507,0
2017-03-17,10,19930,11799,0
2017-03-18,10,19210,11131,0
2017-03-19,10,18980,11181,0
2017-03-20,10,19670,10749,0
2017-03-21,10,19820,11117,0
2017-03-22,10,19020,11435,0
2017-03-23,10,20210,11371,0
2017-03-24,10,19320,12203,0
2017-03-25,10,19000,11643,0
2017-03-26,10,19830,11020,0
2017-03-27,10,19250,11439,0
2017-03-28,10,19420,11426,0
2017-03-29,10,19620,11451,0
2017-03-30,10,19630,11291,0
2017-03-31,10,20380,11749,0
2017-04-01,10,19830,11113,0
2017-04-02,10,19990,11576,0
2017-04-03,10,19590,11677,0
2017-04-04,10,19110,11277,0
2017-04-05,10,19890,11486,0
2017-04-06,10,19810,11225,0
2017-04-07,10,19270,11460,0
2017-04-08,10,19490,11262,0
2017-04-09,10,19260,11955,0
2017-04-10,10,18890,10956,0
2017-04-11,10,19300,11096,0
2017-04-12,10,19140,11000,0
2017-04-13,10,18490,10726,0
2017-04-14,10,19690,11088,0
2017-04-15,10,19640,10973,0
2017-04-16,10,19280,10986,0
2017-04-17,10,18800,10966,0
2017-04-18,10,19520,11296,0
2017-04-19,10,18940,11143,0
2017-04-20,10,19420,10990,0
2017-04-21,10,18980,11320,0
2017-04-22,10,18650,11015,0
2017-04-23,10,18660,10405,0
2017-04-24,10,18910,10982,0
2017-04-25,10,18660,11261,0
2017-04-26,10,19410,11528,0
2017-04-27,10,19030,10422,0
2017-04-28,10,19150,11362,0
2017-04-29,10,18790,10542,0
2017-04-30,10,18600,10237,0
2017-05-01,10,18460,10840,0
2017-05-02,10,19360,10573,0
2017-05-03,10,18770,10737,0
2017-05-04,10,18680,10648,0
2017-05-05,10,18530,11251,0
2017-05-06,10,18360,10749,0
2017-05-07,10,19180,10736,0
2017-05-08,10,18580,10831,0
2017-05-09,10,18780,10354,0
2017-05-10,10,18810,10824,0
2017-05-11,10,17620,10328,0
2017-05-12,10,18700,10810,0
2017-05-13,10,18390,10619,0
2017-05-14,10,17540,10213,0
2017-05-15,10,19510,10206,0
2017-05-16,10,18750,10332,0
2017-05-17,10,18490,10618,0
2017-05-18,10,18000,10554,0
2017-05-19,10,18720,10534,0
2017-05-20,10,19960,10788,0
2017-05-21,10,18030,10515,0
2017-05-22,10,18700,10521,0
2017-05-23,10,18050,10634,0
2017-05-24,10,18130,10545,0
2017-05-25,10,18710,10564,0
2017-05-26,10,18390,10195,0
2017-05-27,10,18490,10220,0
2017-05-28,10,18570,10290,0
2017-05-29,10,17630,10334,0
2017-05-30,10,18160,10245,0
2017-05-31,10,19180,10124,0
2017-06-01,10,18710,10155,0
2017-06-02,10,18410,9869,0
2017-06-03,10,17710,10440,0
2017-06-04,10,18910,10668,0
2017-06-05,10,18440,10439,0
2017-06-06,10,18450,10515,0
2017-06-07,10,18230,10108,0
2017-06-08,10,18070,10260,0
2017-06-09,10,18120,10013,0
2017-06-10,10,18460,9955,0
2017-06-11,10,18460,10005,0
2017-06-12,10,18370,10132,0
2017-06-13,10,17520,10182,0
2017-06-14,10,18090,9497,0
2017-06-15,10,18550,10194,0
2017-06-16,10,17500,10035,0
2017-06-17,10,17580,9940,0
2017-06-18,10,16900,9521,0
2017-06-19,10,17480,9926,0
2017-06-20,10,17980,10401,0
2017-06-21,10,17880,9945,0
2017-06-22,10,19190,9862,0
2017-06-23,10,18310,9551,0
2017-06-24,10,17330,9627,0
2017-06-25,10,17990,9969,0
2017-06-26,10,17970,9810,0
2017-06-27,10,18010,9543,0
2017-06-28,10,17760,10341,0
2017-06-29,10,18480,9619,0
2017-06-30,10,17480,9739,0
2017-07-01,10,18210,9814,0
2017-07-02,10,18370,9751,0
2017-07-03,10,17740,9015,0
2017-07-04,10,18070,9718,0
2017-07-05,10,17660,9439,0
2017-07-06,10,18030,9679,0
2017-07-07,10,17720,9628,0
2017-07-08,10,18810,9717,0
2017-07-09,10,17240,9450,0
2017-07-10,10,17460,9748,0
2017-07-11,10,17310,10172,0
2017-07-12,10,16880,9734,0
2017-07-13,10,17450,9531,0
2017-07-14,10,17270,9620,0
2017-07-15,10,17290,9968,0
2017-07-16,10,17260,9663,0
2017-07-17,10,17780,9891,0
2017-07-18,10,17540,8941,0
2017-07-19,10,17300,9782,0
2017-07-20,10,17820,9807,0
2017-07-21,10,17340,9212,0
2017-07-22,10,16380,9319,0
2017-07-23,10,17290,8926,0
2017-07-24,10,17730,9895,0
2017-07-25,10,18150,9533,0
2017-07-26,10,16410,8970,0
2017-07-27,10,17890,9165,0
2017-07-28,10,16600,9336,0
2017-07-29,10,16120,9158,0
2017-07-30,10,17070,9608,0
2017-07-31,10,16650,8867,0
2017-08-01,10,16910,9189,0
2017-08-02,10,16770,9638,0
2017-08-03,10,17720,9518,0
2017-08-04,10,16930,8872,0
2017-08-05,10,16910,9251,0
2017-08-06,10,17060,8865,0
2017-08-07,10,16310,9257,0
2017-08-08,10,17050,9123,0
2017-08-09,10,16270,9003,0
2017-08-10,10,17030,8813,0
2017-08-11,10,16730,9091,0
2017-08-12,10,16090,9015,0
2017-08-13,10,16080,9134,0
2017-08-14,10,16280,8837,0
2017-08-15,10,16730,9399,0
2017-08-16,10,16630,9051,0
2017-08-17,10,16600,8551,0
2017-08-18,10,17000,8987,0
2017-08-19,10,16570,9196,0
2017-08-20,10,16580,8828,0
2017-08-21,10,16760,9208,0
2017-08-22,10,16620,8594,0
2017-08-23,10,16650,8954,0
2017-08-24,10,16070,8618,0
2017-08-25,10,16110,8884,0
2017-08-26,10,16220,8947,0
2017-08-27,10,16290,8820,0
2017-08-28,10,16150,8503,0
2017-08-29,10,15960,8908,0
2017-08-30,10,16010,8705,0
2017-08-31,10,15560,8736,0
2017-09-01,10,16460,8774,0
2017-09-02,10,16820,8938,0
2017-09-03,10,16460,8318,0
2017-09-04,10,16580,8463,0
2017-09-05,10,15940,8728,0
2017-09-06,10,16180,8886,0
2017-09-07,10,15790,8172,0
2017-09-08,10,15700,8392,0
2017-09-09,10,15780,8373,0
2017-09-10,10,15980,8120,0
2017-09-11,10,16060,8884,0
2017-09-12,10,14980,8473,0
2017-09-13,10,16080,8315,0
2017-09-14,10,15830,7986,0
2017-09-15,10,15680,8725,0
2017-09-16,10,15020,8333,0
2017-09-17,10,15660,8352,0
2017-09-18,10,16410,8187,0
2017-09-19,10,15690,8294,0
2017-09-20,10,15560,8528,0
2017-09-21,10,15070,8161,0
2017-09-22,10,15190,8369,0
2017-09-23,10,15730,8710,0
2017-09-24,10,15480,8129,0
2017-09-25,10,15060,8450,0
2017-09-26,10,16320,8456,0
2017-09-27,10,15180,7888,0
2017-09-28,10,15370,8393,0
2017-09-29,10,15490,8266,0
2017-09-30,10,15390,8348,0
2017-10-01,10,14230,8107,0
2017-10-02,10,15340,8063,0
2017-10-03,10,14900,8202,0
2017-10-04,10,15280,8227,0
2017-10-05,10,15200,7955,0
2017-10-06,10,15340,8081,0
2017-10-07,10,14920,8181,0
2017-10-08,10,15390,7891,0
2017-10-09,10,16060,8307,0
2017-10-10,10,15370,8162,0
2017-10-11,10,15050,7972,0
2017-10-12,10,15190,8066,0
2017-10-13,10,15740,8167,0
2017-10-14,10,15260,8318,0
2017-10-15,10,15620,7800,0
2017-10-16,10,14120,7876,0
2017-10-17,10,15450,7831,0
2017-10-18,10,15490,7263,0
2017-10-19,10,14550,8115,0
2017-10-20,10,14720,7894,0
2017-10-21,10,14100,7805,0
2017-10-22,10,15630,7792,0
2017-10-23,10,15060,7539,0
2017-10-24,10,14170,7690,0
2017-10-25,10,14480,7760,0
2017-10-26,10,14750,7513,0
2017-10-27,10,14470,7538,0
2017-10-28,10,15180,8099,0
2017-10-29,10,14010,7620,0
2017-10-30,10,14520,7613,0
2017-10-31,10,15230,7493,0
2017-11-01,10,15040,7751,0
2017-11-02,10,14020,7436,0
2017-11-03,10,14620,8003,0
2017-11-04,10,14010,7631,0
2017-11-05,10,14630,7384,0
2017-11-06,10,14420,7611,0
2017-11-07,10,14230,7838,0
2017-11-08,10,13930,7497,0
2017-11-09,10,14370,7333,0
2017-11-10,10,14250,7604,0
2017-11-11,10,14440,7616,0
2017-11-12,10,13970,7174,0
2017-11-13,10,14860,7130,0
2017-11-14,10,14310,7243,0
2017-11-15,10,13520,7508,0
2017-11-16,10,14210,7280,0
2017-11-17,10,14540,7078,0
2017-11-18,10,13960,7236,0
2017-11-19,10,14560,8042,0
2017-11-20,10,13590,7223,0
2017-11-21,10,14160,7096,0
2017-11-22,10,13630,7209,0
2017-11-23,10,14050,6881,0
2017-11-24,10,14150,6932,0
2017-11-25,10,13950,7486,0
2017-11-26,10,13450,7454,0
2017-11-27,10,14090,7315,0
2017-11-28,10,13770,7498,0
2017-11-29,10,13820,7460,0
2017-11-30,10,13880,7497,0
2017-12-01,10,14140,7257,0
2017-12-02,10,13160,7245,0
2017-12-03,10,13390,6967,0
2017-12-04,10,13810,7332,0
2017-12-05,10,14060,7130,0
2017-12-06,10,12930,6998,0
2017-12-07,10,13280,7124,0
2017-12-08,10,13250,7023,0
2017-12-09,10,12850,7287,0
2017-12-10,10,14060,6688,0
2017-12-11,10,13410,6575,0
2017-12-12,10,13160,7349,0
2017-12-13,10,12640,6958,0
2017-12-14,10,13810,6933,0
2017-12-15,10,13190,6655,0
2017-12-16,10,13220,6769,0
2017-12-17,10,12960,7278,0
2017-12-18,10,13130,6793,0
2017-12-19,10,13500,7114,0
2017-12-20,10,12920,6868,0
2017-12-21,10,13250,6774,0
2017-12-22,10,13790,6641,0
2017-12-23,10,12870,6546,0
2017-12-24,10,13380,7132,0
2017-12-25,10,13390,7056,0
2017-12-26,10,12490,6533,0
2017-12-27,10,13290,6583,0
2017-12-28,10,13090,6646,0
2017-12-29,10,13220,6677,0
2017-12-30,10,12840,6847,0
2017-12-31,10,12770,6677,0
2018-01-01,10,12990,6651,0
2018-01-02,10,13030,6299,0
2018-01-03,10,12600,6531,0
2018-01-04,10,12800,6776,0
2018-01-05,10,12960,6487,0
2018-01-06,10,12500,6631,0
2018-01-07,10,13160,6536,0
2018-01-08,10,12930,6656,0
2018-01-09,10,12630,6498,0
2018-01-10,10,12780,6630,0
2018-01-11,10,12940,6403,0
2018-01-12,10,13180,6441,0
2018-01-13,10,12360,6315,0
2018-01-14,10,12480,6497,0
2018-01-15,10,12410,6214,0
2018-01-16,10,11510,6503,0
2018-01-17,10,12860,6188,0
